userId	movieId	rating	timestamp
3	1909	5	945175896
3	1917	4	945175963
3	1921	4	945175702
3	2009	5	945175730
3	2011	3	944897108
3	2012	3	945176021
3	2018	4	944918590
3	2028	4	944918378
3	2034	4	945176099
3	2046	5	945175870
3	2053	3	945176099
3	2054	4	945175939
3	2076	5	944918683
3	2093	5	944919671
3	2105	4	944919728
3	2117	5	944918444
3	2118	5	944897108
3	2140	4	945175784
3	2150	5	944919001
3	2236	4	944918292
3	2288	5	944919671
3	2311	4	944919729
3	2329	4	944918748
3	2366	4	944918310
3	2371	4	944918915
3	2391	5	944918215
3	2407	4	945175896
3	2428	4	945175870
3	2448	5	944897783
3	2455	4	944919729
3	2505	4	944897783
3	2528	4	945175784
3	2529	5	945175680
3	2530	4	945175939
3	2531	3	945175820
3	2532	4	945175963
3	2533	3	945175702
3	2541	1	944897441
3	2551	4	944918610
3	2567	3	944897654
3	2571	5	945175658
3	2574	3	944897877
3	2613	4	945175820
3	2615	4	945176005
3	2628	5	945175939
3	2640	4	945175730
3	2642	3	945176099
3	2643	1	945176099
3	2657	3	945175730
3	2662	3	945175658
3	2668	4	945176048
3	2676	1	944897405
3	2694	4	944897855
3	2699	3	945175870
3	2710	5	944897405
3	2722	4	944897654
3	2750	4	944918444
3	2788	5	944918516
3	2791	5	944917666
3	2797	4	944918980
3	2808	4	945176072
3	2857	3	944897405
3	2872	5	944919898
3	2900	3	945175820
3	2901	3	945175784
3	2916	4	945175730
3	2918	5	944918500
3	2947	4	944919407
3	2948	4	944918864
3	2949	4	944918980
3	2968	5	944919672
3	2985	5	944919729
3	2986	2	945176048
3	3033	5	944919729
3	3039	5	944919189
3	3070	4	944919729
3	3072	4	944918567
3	3098	4	944918468
3	3142	4	944917348
3	5060	5	944917450
4	6	3	840879227
4	10	4	840878922
4	19	3	840878994
4	32	1	840879061
4	165	3	840878852
4	329	3	840878898
4	350	4	840879087
4	356	4	840878922
4	367	3	840878994
4	368	4	840879198
4	370	4	840879243
4	377	4	840878994
4	380	3	840878825
4	420	3	840879019
4	431	4	840879357
4	440	3	840879087
4	454	5	840878944
4	480	4	840878944
4	489	4	840879575
4	519	3	840879523
4	520	4	840879282
4	531	3	840879457
4	548	3	840879654
4	586	4	840879038
4	589	4	840878962
4	594	4	840879265
4	596	4	840879424
4	733	5	840879322
5	2	3	851527569
5	11	5	851527751
5	17	3	851526935
5	60	3	851617589
5	62	5	851526935
5	104	2	851526992
5	110	4	851527569
5	140	2	851527012
5	141	5	851526935
5	150	5	851527514
5	224	2	851527650
5	235	3	851527723
5	260	5	851527608
5	282	4	851527569
5	316	4	851617633
5	318	5	851527608
5	350	4	851527688
5	364	5	851527569
5	367	3	851527650
5	368	5	851527650
5	370	4	851527608
5	376	4	851617474
5	377	5	851527723
5	380	5	851527515
5	440	5	851527569
5	454	5	851527723
5	457	5	851527515
5	475	4	851527650
5	480	4	851527515
5	491	4	851527607
5	500	5	851527569
5	508	5	851527688
5	515	3	851527751
5	529	4	851527650
5	531	5	851527751
5	587	4	851527608
5	588	5	851527688
5	589	5	851527569
5	590	5	851527514
5	593	3	851527515
5	594	5	851617589
5	595	5	851527515
5	608	3	851526961
5	631	3	851527056
5	648	3	851526935
5	671	5	851527056
5	708	3	851526991
5	720	5	851527650
5	736	5	851526935
5	780	5	851526935
5	788	3	851526992
5	832	5	851527074
5	1028	5	851617633
5	1035	5	851617589
5	1036	5	851527607
5	1042	4	851527152
5	1073	2	851526991
5	1079	5	851617553
5	1080	5	851617674
5	1097	5	851527723
5	1136	5	851617728
5	1196	5	851617674
5	1198	5	851617674
5	1210	5	851617674
5	1291	5	851617728
5	1393	5	851527231
6	1	5	858275452
6	3	3	858275558
6	7	5	858275558
6	17	5	858275452
6	52	5	858275658
6	62	5	858275452
6	135	3	858275783
6	140	4	858275917
6	141	5	858275452
6	260	4	858275658
6	494	4	858275558
6	628	4	858275783
6	648	5	858275452
6	653	4	858275658
6	708	4	858275658
6	719	3	858275917
6	733	3	858275558
6	736	2	858275452
6	743	3	858275917
6	762	3	858275782
6	780	3	858275452
6	788	4	858275658
6	802	3	858275783
6	1073	1	858275558
7	3	3	1011208463
7	7	3	1011208220
7	11	4	1011207889
7	15	2	1011208732
7	16	3	1011205378
7	17	2	1011207676
7	24	3	1011207238
7	105	2	1011208366
7	122	2	1011208569
7	151	3	1011207965
7	252	2	1011208263
7	260	5	1011206659
7	271	3	1011206217
7	276	2	1011208655
7	316	3	1011207019
7	339	3	1011208090
7	348	4	1011206046
7	351	3	1011208637
7	355	3	1011205262
7	356	4	1011207775
7	357	3	1011208038
7	362	3	1011208344
7	364	4	1011204536
7	377	3	1011207889
7	425	3	1011208463
7	440	4	1011207860
7	480	5	1011206779
7	509	2	1011206595
7	539	4	1011208000
7	553	4	1011205651
7	587	5	1011208220
7	589	5	1011206456
7	590	4	1011205480
7	597	4	1011207938
7	674	2	1011207238
7	708	3	1011208066
7	736	3	1011208161
7	750	5	1011206659
7	780	4	1011206898
7	788	3	1011208527
7	806	1	1011206295
7	852	3	1011207889
7	880	3	1011207270
7	899	4	1011207810
7	908	4	1011204510
7	912	5	1011204596
7	914	3	1011207916
7	920	4	1011207700
7	922	3	1011207570
7	924	3	1011206698
7	928	3	1011207775
7	932	3	1011207830
7	952	3	1011206498
7	1017	4	1011205481
7	1020	3	1011205333
7	1077	5	1011206898
7	1094	3	1011208038
7	1095	1	1011205422
7	1097	4	1011206698
7	1101	3	1011208112
7	1183	3	1011208187
7	1196	5	1011204572
7	1206	2	1011206732
7	1210	5	1011204654
7	1230	3	1011204486
7	1247	4	1011207643
7	1253	4	1011206659
7	1256	5	1011205262
7	1259	3	1011205422
7	1265	4	1011207810
7	1270	4	1011206698
7	1271	4	1011206065
7	1272	4	1011205286
7	1301	3	1011206732
7	1307	3	1011207700
7	1343	3	1011205940
7	1357	4	1011207860
7	1385	4	1011205234
7	1391	2	1011207019
7	1393	3	1011207810
7	1408	3	1011208161
7	1409	2	1011208550
7	1441	3	1011208134
7	1449	4	1011206549
7	1466	3	1011206375
7	1513	2	1011209284
7	1517	3	1011205998
7	1544	4	1011207079
7	1573	3	1011206928
7	1580	3	1011206832
7	1597	3	1011208263
7	1617	3	1011204620
7	1674	4	1011207749
7	1682	2	1011206217
7	1721	5	1011207965
7	1777	4	1011207938
7	1882	3	1011207311
7	1888	3	1011208527
7	1894	3	1011208487
7	1911	4	1011209096
7	1917	4	1011206898
7	1932	3	1011205998
7	1964	3	1011205355
7	2011	4	1011207019
7	2012	4	1011207019
7	2013	3	1011209284
7	2018	4	1011205698
7	2028	5	1011205481
7	2054	3	1011207123
7	2067	3	1011207700
7	2080	4	1011206022
7	2081	3	1011206498
7	2108	3	1011208112
7	2112	3	1011206498
7	2125	3	1011207786
7	2146	3	1011208463
7	2195	2	1011206188
7	2243	3	1011205422
7	2266	2	1011208608
7	2297	3	1011205452
7	2311	3	1011207182
7	2316	3	1011208487
7	2333	3	1011209161
7	2346	3	1011207052
7	2363	3	1011206779
7	2367	3	1011206157
7	2384	3	1011205743
7	2385	2	1011208637
7	2390	4	1011209218
7	2396	3	1011207722
7	2403	4	1011206549
7	2405	4	1011208187
7	2407	4	1011205787
7	2424	3	1011208220
7	2427	3	1011206188
7	2463	4	1011206346
7	2468	2	1011205813
7	2469	3	1011205860
7	2478	2	1011205882
7	2498	2	1011207270
7	2529	4	1011206732
7	2535	3	1011205698
7	2546	3	1011209036
7	2558	3	1011208608
7	2598	3	1011209284
7	2628	4	1011206898
7	2633	3	1011208161
7	2640	4	1011206832
7	2641	4	1011206928
7	2642	3	1011207311
7	2654	4	1011205813
7	2657	2	1011207019
7	2664	4	1011207101
7	2671	4	1011208000
7	2683	3	1011208971
7	2694	3	1011209036
7	2701	3	1011205422
7	2716	4	1011209161
7	2722	3	1011207270
7	2723	3	1011209218
7	2734	2	1011209218
7	2752	4	1011205422
7	2762	5	1011209348
7	2770	2	1011209036
7	2858	3	1011208971
7	2861	3	1011205787
7	2881	4	1011209096
7	2908	4	1011209036
7	2916	3	1011206832
7	2942	5	1011206321
7	2950	3	1011206595
7	2959	4	1011209096
7	2968	2	1011206951
7	2987	4	1011207589
7	2993	4	1011204654
7	3004	2	1011208700
7	3032	2	1011206805
7	3033	2	1011207052
7	3037	4	1011206346
7	3039	3	1011205521
7	3062	3	1011204654
7	3074	3	1011206092
7	3081	2	1011204572
7	3086	4	1011205452
7	3103	2	1011206262
7	3108	3	1011208263
7	3118	3	1011205998
7	3156	3	1011207101
7	3175	2	1011206805
7	3176	2	1011209348
7	3179	5	1011208971
7	3185	3	1011209348
7	3194	4	1011206456
7	3199	2	1011207860
7	3219	2	1011209218
7	3235	3	1011205675
7	3244	3	1011208000
7	3334	3	1011207570
7	3341	4	1011205743
7	3354	3	1011207182
7	3363	4	1011206595
7	3408	4	1011209096
7	3417	5	1011206698
7	3448	4	1011206092
7	3469	4	1011204620
7	3479	5	1011207916
7	3501	3	1011208318
7	3510	4	1011209161
7	3512	4	1011209284
7	3524	4	1011208344
7	3526	3	1011206498
7	3527	3	1011206864
7	3528	2	1011208366
7	3578	5	1011209161
7	3593	2	1011207358
7	3671	4	1011206456
7	3684	3	1011208134
7	3699	4	1011206375
7	3701	3	1011207052
7	3717	2	1011209161
7	3753	4	1011209284
7	3754	2	1011208971
7	3793	4	1011206779
7	3798	2	1011209348
7	3824	2	1011208971
7	3826	4	1011207238
7	3827	3	1011206977
7	3844	3	1011206022
7	3864	3	1011207079
7	3911	4	1011205675
7	3926	3	1011207270
7	3932	4	1011206732
7	3959	4	1011206951
7	3977	4	1011209036
7	3978	3	1011207860
7	3987	4	1011208318
7	3988	4	1011205111
7	3994	3	1011206864
7	4018	3	1011208220
7	4019	4	1011206417
7	4023	3	1011207965
7	4041	4	1011207749
7	4062	3	1011208187
7	4155	3	1011208318
7	4186	4	1011207749
7	4270	3	1011205452
7	4306	5	1011205026
7	4308	4	1011205026
7	4310	3	1011205069
7	4317	3	1011208675
7	4339	4	1011205286
7	4349	3	1011205651
7	4361	3	1011207749
7	4368	3	1011205069
7	4370	2	1011206864
7	4464	2	1011207916
7	4503	3	1011208463
7	4545	4	1011206092
7	4603	2	1011206517
7	4626	4	1011207205
7	4638	4	1011205069
7	4639	2	1011205089
7	4643	4	1011206977
7	4661	2	1011205333
7	4700	3	1011205521
7	4736	3	1011205131
7	4799	5	1011205333
7	4848	1	1011204747
7	4867	4	1011204803
7	4874	4	1011204833
7	4896	3	1011204747
7	4963	5	1011204773
7	4993	4	1011204747
7	4994	4	1011204833
7	4995	3	1011204879
7	5009	3	1011204899
8	1	4	833981871
8	3	5	833981733
8	6	3	833982631
8	10	4	833981834
8	19	1	833981918
8	21	4	833981710
8	39	3	833981963
8	47	5	833981896
8	48	4	833982197
8	110	5	833981870
8	150	4	833973081
8	153	3	833973175
8	161	4	833981804
8	165	3	833973175
8	168	3	833982178
8	172	1	833982178
8	173	3	833981993
8	185	2	834586861
8	207	4	833982765
8	208	3	833981834
8	231	3	835087532
8	236	4	833982013
8	253	4	833981834
8	266	5	833981963
8	276	3	833982244
8	277	4	833982245
8	288	5	833981870
8	292	4	833981834
8	296	5	833973081
8	316	2	833973235
8	329	3	833973235
8	338	2	834586900
8	339	4	833981834
8	344	3	833973175
8	349	5	833973175
8	350	4	833982244
8	353	3	833982683
8	355	2	833982808
8	356	5	833982259
8	357	4	833982790
8	364	4	833982013
8	367	3	833982133
8	372	4	834587089
8	377	4	833982715
8	380	4	833973081
8	381	4	833982668
8	434	5	833981804
8	442	4	833982259
8	454	4	835087603
8	457	5	833981896
8	480	4	833982648
8	500	4	833982790
8	508	3	833982957
8	527	5	833973298
8	539	4	833982860
8	550	4	834587074
8	551	4	833982668
8	552	3	833982859
8	553	5	833982013
8	587	4	833982889
8	588	3	833973175
8	589	5	833982668
8	590	5	833973081
8	592	4	833973081
8	593	5	833981896
8	595	3	835087532
8	597	5	833982889
8	610	4	833981710
8	648	5	834586915
8	733	4	834586590
9	356	4	994019198
9	858	5	994019177
9	1219	3	994019177
9	1911	3	994020644
9	1923	4	994020010
9	1997	5	994020231
9	2279	3	994019240
9	2605	2	994020680
9	2683	3	994020490
9	2688	3	994020834
9	2706	4	994020490
9	2710	3	994020516
9	2719	2	994020834
9	2722	2	994020644
9	2840	3	994020305
9	2841	4	994020264
9	2959	5	994020680
9	3016	2	994020644
9	3785	2	994019133
9	3798	5	994020379
9	3857	3	994020517
9	3908	2	994020078
9	3979	3	994019476
9	3994	3	994019432
9	3999	2	994019451
9	4022	4	994019320
9	4030	2	994019476
9	4034	1	994019320
9	4148	5	994020180
9	4369	4	994019656
9	4483	2	994019881
9	4502	1	994019848
9	4509	3	994019820
9	4519	2	994019800
9	4533	3	994019775
10	1	4	943497887
10	11	4	943497660
10	25	4	943497660
10	260	4	943497376
10	356	3	943497122
10	527	5	943497122
10	858	5	943497439
10	912	4	943497122
10	969	4	943497610
10	1094	3	943497284
10	1136	4	943497986
10	1196	4	943497180
10	1198	4	943497376
10	1204	3	943497122
10	1208	4	943497235
10	1210	4	943497610
10	1221	5	943497502
10	1222	3	943497235
10	1230	4	943497554
10	1240	4	943497502
10	1242	4	943497235
10	1247	5	943497554
10	1250	4	943497180
10	1304	3	943497986
10	1387	5	943497376
10	1721	4	943497610
10	1960	3	943497180
10	2028	4	943497180
10	2058	3	943497376
10	2194	4	943497502
10	2384	4	943497838
10	2529	3	943497376
10	2657	4	943497934
10	2797	4	943497934
10	2944	4	943497502
10	2948	4	943497502
10	3062	4	943497439
10	3107	3	943497376
